Year,OSHPD ID,Age Groups,Count
2014,332172,40-49,37
2014,332172,50-59,81
2014,332172,60-69,96
2014,332172,70-79,110
2014,332172,80+,65
2014,334018,19-Oct,25
2014,334018,20-29,80
2014,334018,30-39,128
2014,334018,40-49,190
2014,334018,50-59,384
2014,334018,60-69,565
2014,334018,70-79,724
2014,334018,80+,872
2014,334025,Under 1,3118
2014,334025,9-Jan,83
2014,334025,19-Oct,232
2014,334025,20-29,1882
2014,334025,30-39,1795
2014,334025,40-49,943
2014,334025,50-59,1450
2014,334025,60-69,1811
2014,334025,70-79,1818
2014,334025,80+,1235
2014,334048,Under 1,1153
2014,334048,9-Jan,10
2014,334048,19-Oct,113
2014,334048,20-29,768
2014,334048,30-39,633
2014,334048,40-49,292
2014,334048,50-59,457
2014,340950,40-49,2489
2014,334048,60-69,603
2014,334048,70-79,657
2014,334048,80+,503
2014,334068,Under 1,3299
2014,334068,19-Oct,397
2014,334068,20-29,2561
2014,334068,30-39,2221
2014,334068,40-49,1365
2014,334068,50-59,1886
2014,334068,60-69,2005
2014,334068,70-79,1745
2014,334068,80+,2050
2014,334457,Under 1,2
2014,334457,19-Oct,41
2014,334457,20-29,277
2014,334457,30-39,195
2014,334457,40-49,204
2014,334457,50-59,170
2014,334457,60-69,36
2014,334457,70-79,2
2014,334487,Under 1,2199
2014,334487,9-Jan,729
2014,334487,19-Oct,1861
2014,334487,20-29,3573
2014,334487,30-39,2781
2014,334487,40-49,2767
2014,334487,50-59,3377
2014,334487,60-69,2090
2014,334487,70-79,919
2014,334487,80+,758
2014,334564,19-Oct,47
2014,334564,20-29,181
2014,334564,30-39,228
2014,334564,40-49,387
2014,334564,50-59,696
2014,334564,60-69,710
2014,334564,70-79,697
2014,334564,80+,830
2014,334589,Under 1,1175
2014,334589,9-Jan,1
2014,334589,19-Oct,113
2014,334589,20-29,868
2014,334589,30-39,864
2014,334589,40-49,670
2014,334589,50-59,1147
2014,334589,60-69,1710
2014,334589,70-79,1786
2014,334589,80+,1620
2014,34002,Under 1,327
2014,34002,9-Jan,1
2014,34002,19-Oct,40
2014,34002,20-29,255
2014,34002,30-39,205
2014,34002,40-49,136
2014,34002,50-59,344
2014,34002,60-69,414
2014,34002,70-79,412
2014,34002,80+,574
2014,340913,Under 1,1
2014,340913,9-Jan,3
2014,340913,19-Oct,62
2014,340913,20-29,323
2014,340913,30-39,483
2014,340913,40-49,894
2014,340913,50-59,1740
2014,340913,60-69,2257
2014,340913,70-79,1996
2014,340913,80+,1613
2014,340947,Under 1,2042
2014,340947,19-Oct,255
2014,340947,20-29,1633
2014,340947,30-39,1517
2014,340947,40-49,1505
2014,340947,50-59,2908
2014,340947,60-69,3249
2014,340947,70-79,2465
2014,340947,80+,2397
2014,340950,Under 1,2550
2014,340950,9-Jan,349
2014,340950,19-Oct,560
2014,340950,20-29,2434
2014,340950,30-39,2444
2014,340950,50-59,4044
2014,340950,60-69,3838
2014,340950,70-79,2939
2014,340950,80+,3559
2014,340951,Under 1,1971
2014,340951,19-Oct,194
2014,340951,20-29,1541
2014,340951,30-39,1431
2014,340951,40-49,1138
2014,340951,50-59,1862
2014,340951,60-69,1878
2014,340951,70-79,1465
2014,340951,80+,1563
2014,341006,Under 1,3020
2014,341006,9-Jan,2638
2014,341006,19-Oct,2042
2014,341006,20-29,2679
2014,341006,30-39,2939
2014,341006,40-49,3078
2014,341006,50-59,5007
2014,341006,60-69,4574
2014,341006,70-79,2783
2014,341006,80+,2062
2014,341006,Unknown,1
2014,341051,19-Oct,80
2014,341051,20-29,495
2014,341051,30-39,800
2014,341051,40-49,1206
2014,341051,50-59,2139
2014,341051,60-69,2540
2014,341051,70-79,2134
2014,341051,80+,2117
2014,341052,Under 1,6446
2014,341052,9-Jan,1612
2014,341052,19-Oct,1341
2014,341052,20-29,3134
2014,341052,30-39,2737
2014,341052,40-49,842
2014,341052,50-59,1130
2014,341052,60-69,1327
2014,341052,70-79,1327
2014,341052,80+,1357
2014,342344,Under 1,2604
2014,342344,9-Jan,128
2014,342344,19-Oct,380
2014,342344,20-29,1732
2014,342344,30-39,1933
2014,342344,40-49,1115
2014,342344,50-59,1807
2014,342344,60-69,2197
2014,342344,70-79,1832
2014,342344,80+,1861
2014,342344,Unknown,1
2014,342392,19-Oct,1629
2014,342392,20-29,1096
2014,342392,30-39,886
2014,342392,40-49,726
2014,342392,50-59,579
2014,342392,60-69,195
2014,342392,70-79,11
2014,342392,80+,6
2014,344011,19-Oct,18
2014,344011,20-29,172
2014,344011,30-39,139
2014,344011,40-49,94
2014,344011,50-59,77
2014,344011,60-69,25
2014,344011,70-79,2
2014,344017,9-Jan,88
2014,344017,19-Oct,1132
2014,344017,20-29,486
2014,344017,30-39,448
2014,344017,40-49,438
2014,344017,50-59,334
2014,344017,60-69,205
2014,344017,70-79,39
2014,344017,80+,15
2014,344021,19-Oct,898
2014,344021,20-29,832
2014,344021,30-39,741
2014,344021,40-49,630
2014,344021,50-59,583
2014,344021,60-69,318
2014,344021,70-79,131
2014,344021,80+,20
2014,344029,Under 1,944
2014,344029,9-Jan,3
2014,344029,19-Oct,99
2014,344029,20-29,675
2014,344029,30-39,848
2014,344029,40-49,635
2014,344029,50-59,909
2014,344029,60-69,931
2014,344029,70-79,871
2014,344029,80+,1260
2014,344035,20-29,8
2014,344035,30-39,14
2014,344035,40-49,32
2014,344035,50-59,73
2014,344035,60-69,119
2014,344035,70-79,110
2014,344035,80+,54
2014,344114,Under 1,50
2014,344114,9-Jan,501
2014,344114,19-Oct,628
2014,344114,20-29,23
2014,344170,19-Oct,30
2014,344170,20-29,202
2014,344170,30-39,202
2014,344170,40-49,123
2014,344170,50-59,144
2014,344170,60-69,31
2014,344170,70-79,1
2014,344188,19-Oct,22
2014,344188,20-29,140
2014,344188,30-39,112
2014,344188,40-49,102
2014,344188,50-59,98
2014,344188,60-69,22
2014,350784,Under 1,434
2014,350784,9-Jan,38
2014,350784,19-Oct,86
2014,350784,20-29,334
2014,350784,30-39,276
2014,350784,40-49,203
2014,350784,50-59,268
2014,350784,60-69,318
2014,350784,70-79,259
2014,350784,80+,516
2014,361110,19-Oct,1
2014,361110,20-29,4
2014,361110,30-39,12
2014,361110,40-49,13
2014,361110,50-59,20
2014,361110,60-69,29
2014,361110,70-79,46
2014,361110,80+,56
2014,361144,9-Jan,5
2014,361144,19-Oct,154
2014,361144,20-29,440
2014,361144,30-39,580
2014,361144,40-49,846
2014,361144,50-59,910
2014,361144,60-69,816
2014,361144,70-79,666
2014,361144,80+,727
2014,361166,Under 1,1019
2014,361166,9-Jan,46
2014,361166,19-Oct,143
2014,361166,20-29,718
2014,361166,30-39,733
2014,361166,40-49,388
2014,361166,50-59,460
2014,361166,60-69,373
2014,361166,70-79,348
2014,361166,80+,372
2014,361223,Under 1,6204
2014,361223,9-Jan,606
2014,361223,19-Oct,965
2014,361223,20-29,4166
2014,361223,30-39,3866
2014,361223,40-49,2241
2014,361223,50-59,3700
2014,361223,60-69,4648
2014,361223,70-79,4080
2014,361223,80+,3184
2014,361223,Unknown,2
2014,361246,Under 1,4619
2014,361246,9-Jan,3657
2014,361246,19-Oct,3459
2014,361246,20-29,3331
2014,361246,30-39,2945
2014,361246,40-49,2211
2014,361246,50-59,3451
2014,361246,60-69,3475
2014,361246,70-79,2661
2014,361246,80+,1959
2014,361266,Under 1,1
2014,361266,9-Jan,10
2014,361266,19-Oct,7
2014,361266,20-29,18
2014,361266,30-39,19
2014,361266,40-49,40
2014,361266,50-59,54
2014,361266,60-69,64
2014,361266,70-79,43
2014,361266,80+,63
2014,361274,19-Oct,1
2014,361274,20-29,26
2014,361274,30-39,26
2014,361274,40-49,63
2014,361274,50-59,142
2014,361274,60-69,199
2014,361274,70-79,234
2014,361274,80+,226
2014,361308,Under 1,2696
2014,361308,19-Oct,231
2014,361308,20-29,2003
2014,361308,30-39,1630
2014,361308,40-49,1006
2014,361308,50-59,1516
2014,361308,60-69,1980
2014,361308,70-79,1888
2014,361308,80+,2049
2014,361318,Under 1,2431
2014,361318,9-Jan,233
2014,361318,19-Oct,339
2014,361318,20-29,1611
2014,361318,30-39,2089
2014,361318,40-49,1517
2014,361318,50-59,2150
2014,361318,60-69,2451
2014,361318,70-79,2325
2014,361318,80+,2350
2014,361318,Unknown,1
2014,361323,Under 1,2591
2014,361323,9-Jan,345
2014,361323,19-Oct,612
2014,361323,20-29,2912
2014,361323,30-39,2264
2014,361323,40-49,1722
2014,361323,50-59,1873
2014,361323,60-69,955
2014,361323,70-79,551
2014,361323,80+,373
2014,361339,Under 1,2052
2014,361339,19-Oct,344
2014,361339,20-29,1872
2014,361339,30-39,1506
2014,361339,40-49,1640
2014,361339,50-59,2809
2014,361339,60-69,3164
2014,361339,70-79,2299
2014,361339,80+,1635
2014,361343,Under 1,2687
2014,361343,9-Jan,182
2014,361343,19-Oct,438
2014,361343,20-29,2175
2014,361343,30-39,1636
2014,361343,40-49,1589
2014,361343,50-59,2759
2014,361343,60-69,2512
2014,361343,70-79,2265
2014,361343,80+,1743
2014,361370,Under 1,1103
2014,361370,9-Jan,149
2014,361370,19-Oct,258
2014,361370,20-29,1108
2014,361370,30-39,865
2014,361370,40-49,814
2014,361370,50-59,1138
2014,361370,60-69,844
2014,361370,70-79,673
2014,361370,80+,472
2014,361458,9-Jan,5
2014,361458,19-Oct,4
2014,361458,20-29,18
2014,361458,30-39,54
2014,361458,40-49,87
2014,361458,50-59,150
2014,361458,60-69,140
2014,361458,70-79,93
2014,361458,80+,57
2014,362041,Under 1,465
2014,362041,9-Jan,17
2014,362041,19-Oct,71
2014,362041,20-29,410
2014,362041,30-39,235
2014,362041,40-49,227
2014,362041,50-59,454
2014,362041,60-69,546
2014,362041,70-79,569
2014,362041,80+,688
2014,364014,9-Jan,141
2014,364014,19-Oct,2307
2014,364014,20-29,554
2014,364014,30-39,391
2014,364014,40-49,388
2014,364014,50-59,374
2014,364014,60-69,189
2014,364014,70-79,69
2014,364014,80+,31
2014,364050,19-Oct,2467
2014,364050,20-29,1197
2014,364050,30-39,774
2014,364050,40-49,658
2014,364050,50-59,546
2014,364050,60-69,191
2014,364050,70-79,22
2014,364050,80+,5
2014,364121,19-Oct,7
2014,364121,20-29,54
2014,364121,30-39,71
2014,364121,40-49,133
2014,364121,50-59,295
2014,364121,60-69,268
2014,364121,70-79,203
2014,364121,80+,149
2014,364144,Under 1,934
2014,364144,9-Jan,2
2014,364144,19-Oct,208
2014,364144,20-29,1118
2014,364144,30-39,950
2014,364144,40-49,1058
2014,364144,50-59,1630
2014,364144,60-69,1729
2014,364144,70-79,1441
2014,364144,80+,1584
2014,364188,20-29,19
2014,364188,30-39,31
2014,364188,40-49,69
2014,364188,50-59,135
2014,364188,60-69,167
2014,364188,70-79,174
2014,364188,80+,134
2014,364231,Under 1,3004
2014,364231,9-Jan,446
2014,364231,19-Oct,898
2014,364231,20-29,4391
2014,364231,30-39,3475
2014,364231,40-49,3213
2014,364231,50-59,4143
2014,364231,60-69,2364
2014,364231,70-79,994
2014,364231,80+,760
2014,364430,Under 1,375
2014,364430,19-Oct,87
2014,364430,20-29,330
2014,364430,30-39,189
2014,364430,40-49,209
2014,364430,50-59,408
2014,364430,60-69,362
2014,364430,70-79,305
2014,364430,80+,325
2014,364451,Under 1,6
2014,364451,9-Jan,22
2014,364451,19-Oct,13
2014,364451,20-29,1
2014,370652,19-Oct,40
2014,370652,20-29,282
2014,370652,30-39,454
2014,370652,40-49,743
2014,370652,50-59,1285
2014,370652,60-69,1360
2014,370652,70-79,1070
2014,370652,80+,1125
2014,370673,Under 1,5809
2014,370673,9-Jan,7303
2014,370673,19-Oct,5903
2014,370673,20-29,214
2014,370673,30-39,14
2014,370673,40-49,2
2014,370689,19-Oct,4
2014,370689,20-29,54
2014,370689,30-39,87
2014,370689,40-49,169
2014,370689,50-59,361
2014,370689,60-69,580
2014,370689,70-79,455
2014,370689,80+,499
2014,370694,19-Oct,260
2014,370694,20-29,1148
2014,370694,30-39,1405
2014,370694,40-49,2052
2014,370694,50-59,3363
2014,370694,60-69,3874
2014,370694,70-79,3090
2014,370694,80+,3563
2014,370695,Under 1,9930
2014,370695,19-Oct,348
2014,370695,20-29,4188
2014,370695,30-39,5704
2014,370695,40-49,596
2014,370695,50-59,83
2014,370695,60-69,33
2014,370695,70-79,9
2014,370695,80+,2
2014,370705,Under 1,165
2014,370705,19-Oct,11
2014,370705,20-29,126
2014,370705,30-39,116
2014,370705,40-49,89
2014,370705,50-59,175
2014,370705,60-69,230
2014,370705,70-79,315
2014,370705,80+,588
2014,370714,Under 1,3890
2014,370714,19-Oct,475
2014,370714,20-29,3820
2014,370714,30-39,3152
2014,370714,40-49,2786
2014,370714,50-59,4747
2014,370714,60-69,4497
2014,370714,70-79,3884
2014,370714,80+,4725
2014,370721,20-29,12
2014,370721,30-39,19
2014,370721,40-49,46
2014,370721,50-59,70
2014,370721,60-69,163
2014,370721,70-79,162
2014,370721,80+,148
2014,370730,Under 1,4559
2014,370730,9-Jan,373
2014,370730,19-Oct,634
2014,370730,20-29,2401
2014,370730,30-39,3165
2014,370730,40-49,1570
2014,370730,50-59,2590
2014,370730,60-69,3760
2014,370730,70-79,3756
2014,370730,80+,3967
2014,370730,Unknown,1
2014,370744,Under 1,3788
2014,370744,19-Oct,768
2014,370744,20-29,4290
2014,370744,30-39,3755
2014,370744,40-49,3425
2014,370744,50-59,5189
2014,370744,60-69,5131
2014,370744,70-79,4222
2014,370744,80+,4815
2014,370745,9-Jan,34
2014,370745,19-Oct,1344
2014,370745,20-29,961
2014,370745,30-39,712
2014,370745,40-49,845
2014,370745,50-59,858
2014,370745,60-69,434
2014,370745,70-79,158
2014,370745,80+,91
2014,370749,19-Oct,110
2014,370749,20-29,376
2014,370749,30-39,427
2014,370749,40-49,500
2014,370749,50-59,488
2014,370749,60-69,242
2014,370749,70-79,73
2014,370749,80+,31
2014,370755,Under 1,3257
2014,370755,19-Oct,521
2014,370755,20-29,3030
2014,370755,30-39,2639
2014,370755,40-49,2161
2014,370755,50-59,3496
2014,370755,60-69,4086
2014,370755,70-79,3508
2014,370755,80+,4336
2014,370755,Unknown,1
2014,370759,Under 1,1017
2014,370759,19-Oct,51
2014,370759,20-29,632
2014,370759,30-39,1029
2014,370759,40-49,775
2014,370759,50-59,907
2014,370759,60-69,770
2014,370759,70-79,775
2014,370759,80+,797
2014,370771,Under 1,3911
2014,370771,19-Oct,189
2014,370771,20-29,1471
2014,370771,30-39,3492
2014,370771,40-49,1450
2014,370771,50-59,1913
2014,370771,60-69,2110
2014,370771,70-79,1935
2014,370771,80+,2824
2014,370780,Under 1,2704
2014,370780,19-Oct,355
2014,370780,20-29,2378
2014,370780,30-39,1848
2014,370780,40-49,1434
2014,370780,50-59,2192
2014,370780,60-69,2117
2014,370780,70-79,1954
2014,370780,80+,2940
2014,370782,Under 1,2538
2014,370782,9-Jan,77
2014,370782,19-Oct,514
2014,370782,20-29,3308
2014,370782,30-39,3904
2014,370782,40-49,3354
2014,370782,50-59,5255
2014,370782,60-69,4797
2014,370782,70-79,3000
2014,370782,80+,2356
2014,370782,Unknown,4
2014,370787,20-29,14
2014,370787,30-39,21
2014,370787,40-49,31
2014,370787,50-59,72
2014,370787,60-69,110
2014,370787,70-79,113
2014,370787,80+,93
2014,370875,Under 1,2770
2014,370875,19-Oct,308
2014,370875,20-29,2115
2014,370875,30-39,1803
2014,370875,40-49,1234
2014,370875,50-59,1665
2014,370875,60-69,2038
2014,370875,70-79,2436
2014,370875,80+,3201
2014,370977,Under 1,1464
2014,370977,19-Oct,71
2014,370977,20-29,762
2014,370977,30-39,1080
2014,370977,40-49,487
2014,370977,50-59,771
2014,370977,60-69,822
2014,370977,70-79,964
2014,370977,80+,1707
2014,371256,19-Oct,46
2014,371256,20-29,235
2014,371256,30-39,408
2014,371256,40-49,686
2014,371256,50-59,1496
2014,371256,60-69,2091
2014,371256,70-79,2091
2014,371256,80+,2073
2014,371394,Under 1,2147
2014,371394,19-Oct,135
2014,371394,20-29,1088
2014,371394,30-39,1684
2014,371394,40-49,768
2014,371394,50-59,1116
2014,371394,60-69,1463
2014,371394,70-79,1590
2014,371394,80+,2512
2014,374024,9-Jan,64
2014,374024,19-Oct,1180
2014,374024,20-29,638
2014,374024,30-39,410
2014,374024,40-49,364
2014,374024,50-59,380
2014,374024,60-69,155
2014,374024,70-79,40
2014,374024,80+,2
2014,374049,19-Oct,9
2014,374049,20-29,98
2014,374049,30-39,49
2014,374049,40-49,44
2014,374049,50-59,51
2014,374049,60-69,9
2014,374049,70-79,1
2014,374055,19-Oct,51
2014,374055,20-29,662
2014,374055,30-39,673
2014,374055,40-49,563
2014,374055,50-59,523
2014,374055,60-69,144
2014,374055,70-79,8
2014,374055,80+,5
2014,374094,19-Oct,2
2014,374094,20-29,33
2014,374094,30-39,38
2014,374094,40-49,89
2014,374094,50-59,181
2014,374094,60-69,219
2014,374094,70-79,194
2014,374094,80+,187
2014,380842,Under 1,2
2014,380842,20-29,2
2014,380842,30-39,6
2014,380842,40-49,16
2014,380842,50-59,54
2014,380842,60-69,178
2014,380842,70-79,407
2014,380842,80+,769
2014,380857,Under 1,3142
2014,380857,9-Jan,186
2014,380857,19-Oct,159
2014,380857,20-29,920
2014,380857,30-39,2499
2014,380857,40-49,907
2014,380857,50-59,1153
2014,380857,60-69,1914
2014,380857,70-79,1841
2014,380857,80+,1779
2014,380857,Unknown,2
2014,380865,19-Oct,1
2014,380865,20-29,23
2014,380865,30-39,45
2014,380865,40-49,131
2014,380865,50-59,262
2014,380865,60-69,293
2014,380865,70-79,121
2014,380865,80+,147
2014,380868,19-Oct,44
2014,380868,20-29,165
2014,380868,30-39,122
2014,380868,40-49,100
2014,380868,50-59,89
2014,380868,60-69,89
2014,380868,70-79,43
2014,380868,80+,14
2014,380929,Under 1,5395
2014,380929,9-Jan,478
2014,380929,19-Oct,380
2014,380929,20-29,1538
2014,380929,30-39,4763
2014,380929,40-49,1972
2014,380929,50-59,2247
2014,380929,60-69,3126
2014,380929,70-79,2635
2014,380929,80+,3197
2014,380933,19-Oct,31
2014,380933,20-29,218
2014,380933,30-39,345
2014,380933,40-49,585
2014,380933,50-59,763
2014,380933,60-69,942
2014,380933,70-79,721
2014,380933,80+,701
2014,380939,Under 1,1405
2014,380939,9-Jan,283
2014,380939,19-Oct,363
2014,380939,20-29,2077
2014,380939,30-39,2530
2014,380939,40-49,2662
2014,380939,50-59,3632
2014,380939,60-69,2660
2014,380939,70-79,900
2014,380939,80+,834
2014,380939,Unknown,3
2014,380960,Under 1,9
2014,380960,9-Jan,45
2014,380960,19-Oct,66
2014,380960,20-29,523
2014,380960,30-39,564
2014,380960,40-49,787
2014,380960,50-59,1151
2014,380960,60-69,1112
2014,380960,70-79,736
2014,380960,80+,927
2014,380964,Under 1,988
2014,380964,9-Jan,17
2014,380964,19-Oct,83
2014,380964,20-29,508
2014,380964,30-39,707
2014,380964,40-49,333
2014,380964,50-59,465
2014,380964,60-69,470
2014,380964,70-79,433
2014,380964,80+,751
2014,380964,Unknown,1
2014,380965,19-Oct,896
2014,380965,20-29,116
2014,380965,30-39,171
2014,380965,40-49,314
2014,380965,50-59,607
2014,380965,60-69,838
2014,380965,70-79,875
2014,380965,80+,1494
2014,381154,Under 1,3266
2014,381154,9-Jan,1614
2014,381154,19-Oct,1990
2014,381154,20-29,2423
2014,381154,30-39,3737
2014,381154,40-49,3062
2014,381154,50-59,4574
2014,381154,60-69,5294
2014,381154,70-79,3040
2014,381154,80+,1994
2014,382715,19-Oct,3
2014,382715,20-29,9
2014,382715,30-39,23
2014,382715,40-49,63
2014,382715,50-59,101
2014,382715,60-69,198
2014,382715,70-79,458
2014,382715,80+,917
2014,390846,Under 1,1272
2014,390846,9-Jan,109
2014,390846,19-Oct,223
2014,390846,20-29,948
2014,390846,30-39,861
2014,390846,40-49,649
2014,390846,50-59,1126
2014,390846,60-69,1411
2014,390846,70-79,1188
2014,390846,80+,1155
2014,390923,Under 1,1100
2014,390923,9-Jan,73
2014,390923,19-Oct,154
2014,390923,20-29,783
2014,390923,30-39,674
2014,390923,40-49,478
2014,390923,50-59,906
2014,390923,60-69,1107
2014,390923,70-79,1234
2014,390923,80+,1545
2014,391010,Under 1,2000
2014,391010,9-Jan,84
2014,391010,19-Oct,332
2014,391010,20-29,1700
2014,391010,30-39,1464
2014,391010,40-49,1296
2014,391010,50-59,1858
2014,391010,60-69,1215
2014,391010,70-79,547
2014,391010,80+,273
2014,391042,Under 1,2794
2014,391042,9-Jan,264
2014,391042,19-Oct,461
2014,391042,20-29,2125
2014,391042,30-39,1580
2014,391042,40-49,1201
2014,391042,50-59,2153
2014,391042,60-69,2445
2014,391042,70-79,2172
2014,391042,80+,2419
2014,391056,Under 1,727
2014,391056,9-Jan,44
2014,391056,19-Oct,91
2014,391056,20-29,558
2014,391056,30-39,541
2014,391056,40-49,427
2014,391056,50-59,560
2014,391056,60-69,585
2014,391056,70-79,547
2014,391056,80+,594
2014,392232,19-Oct,65
2014,392232,20-29,394
2014,392232,30-39,333
2014,392232,40-49,349
2014,392232,50-59,415
2014,392232,60-69,211
2014,392232,70-79,90
2014,392232,80+,21
2014,392287,Under 1,706
